03-12-2018 12:29:33 AM - INFO -  [ ------ EXPERIMENT: RESNET_POLAR_041218 ------ ] 

03-12-2018 12:29:33 AM - INFO -  --- PARAMETERS: --- 
03-12-2018 12:29:33 AM - INFO - Predefined metrics: [val_loss], f2, average_precision, average_recall, hamming_score
03-12-2018 12:29:33 AM - INFO - Predefined architecutres: resnet18, resnet34
03-12-2018 12:29:33 AM - INFO - Predefined batch sizes: 8, 16, 32, 64
03-12-2018 12:29:33 AM - INFO - Predefined image sizes: 64, 128, 256, 512
03-12-2018 12:29:33 AM - INFO - Dropout: 0.5
03-12-2018 12:29:33 AM - INFO - Earlystopping after: 12 epochs.
03-12-2018 12:29:33 AM - INFO - Log every 1 epochs.
03-12-2018 12:29:33 AM - INFO - GPU: 2 | Available: 4 

03-12-2018 12:29:33 AM - INFO -     ----- *** RESNET18 *** ----- 

03-12-2018 12:30:09 AM - INFO -  Learning rate = 0.023598
03-12-2018 12:30:09 AM - INFO -  Learning rates = [0.00295, 0.0059, 0.011799, 0.023598] 

03-12-2018 12:30:09 AM - INFO -  --- Batch: 8 | Img size: 64 --- 
 
03-12-2018 12:30:09 AM - INFO -  --- Type: FREEZE --- 
03-12-2018 12:30:09 AM - INFO - epoch, val_loss, f2, average_precision, average_recall, hamming_score

03-12-2018 12:01:40 PM - INFO -  ************************** 
03-12-2018 12:01:40 PM - INFO - COPYPASTE: resnet18 | IMS: 64 -> 512 | BS: 16
03-12-2018 12:01:40 PM - INFO - COPYPASTE: [0.18284] 0.8885564000581162 0.7420659657802514 0.752014874014874 0.8188333333333333 
03-12-2018 12:01:40 PM - INFO -  ************************** 

03-12-2018 12:01:40 PM - INFO -  --- INCREMENTING BATCH SIZE --- 

03-12-2018 12:01:40 PM - INFO -  --- Batch: 32 | Img size: 64 --- 
 
03-12-2018 12:01:40 PM - INFO -  --- Type: FREEZE --- 
03-12-2018 12:01:40 PM - INFO - epoch, val_loss, f2, average_precision, average_recall, hamming_score
03-12-2018 12:02:01 PM - INFO - 0, 0.563552, 0.721396, 0.420363, 0.458914, 0.535333
03-12-2018 12:02:24 PM - INFO - 1, 0.418576, 0.769665, 0.493371, 0.469942, 0.619667
03-12-2018 12:02:47 PM - INFO - 2, 0.405983, 0.77339, 0.485881, 0.471286, 0.621833
03-12-2018 12:03:09 PM - INFO - 3, 0.363033, 0.789699, 0.488896, 0.469832, 0.633333
03-12-2018 12:03:32 PM - INFO - 4, 0.348961, 0.80004, 0.483193, 0.464779, 0.626667
03-12-2018 12:03:55 PM - INFO - 5, 0.345078, 0.800298, 0.461213, 0.453137, 0.623333
03-12-2018 12:04:19 PM - INFO - 6, 0.341738, 0.803412, 0.507425, 0.479856, 0.63375
03-12-2018 12:04:40 PM - INFO - 7, 0.334429, 0.805581, 0.462352, 0.456595, 0.63
03-12-2018 12:05:04 PM - INFO - 8, 0.324987, 0.802203, 0.533344, 0.51191, 0.65175
03-12-2018 12:05:28 PM - INFO - 9, 0.322322, 0.807219, 0.51493, 0.511284, 0.650083
03-12-2018 12:05:49 PM - INFO - 10, 0.320696, 0.80289, 0.521296, 0.510194, 0.651
03-12-2018 12:06:14 PM - INFO - 11, 0.319584, 0.804093, 0.518378, 0.511654, 0.648917
03-12-2018 12:06:38 PM - INFO - 12, 0.318173, 0.803244, 0.506677, 0.501486, 0.651
03-12-2018 12:07:01 PM - INFO - 13, 0.31865, 0.806943, 0.52082, 0.490786, 0.648417
03-12-2018 12:07:22 PM - INFO - 14, 0.317769, 0.800947, 0.514407, 0.505189, 0.651417
03-12-2018 12:07:46 PM - INFO - 15, 0.317416, 0.807118, 0.514322, 0.476944, 0.646417
03-12-2018 12:08:09 PM - INFO - 16, 0.314479, 0.804452, 0.530955, 0.517874, 0.656833
03-12-2018 12:08:31 PM - INFO - 17, 0.314784, 0.804938, 0.531475, 0.513747, 0.653083
03-12-2018 12:08:55 PM - INFO - 18, 0.307499, 0.806239, 0.547215, 0.515613, 0.670167
03-12-2018 12:09:18 PM - INFO - 19, 0.305947, 0.804894, 0.532747, 0.520287, 0.669333
03-12-2018 12:09:41 PM - INFO - 20, 0.309556, 0.809236, 0.548129, 0.517874, 0.671
03-12-2018 12:10:02 PM - INFO - 21, 0.305205, 0.808249, 0.541014, 0.513466, 0.669333
03-12-2018 12:10:26 PM - INFO - 22, 0.304278, 0.808239, 0.549442, 0.516445, 0.673083
03-12-2018 12:10:49 PM - INFO - 23, 0.305413, 0.804871, 0.535958, 0.519144, 0.669333
03-12-2018 12:11:10 PM - INFO - 24, 0.303501, 0.809231, 0.540848, 0.519144, 0.66725
03-12-2018 12:11:34 PM - INFO - 25, 0.303091, 0.811063, 0.546295, 0.517874, 0.672667
03-12-2018 12:11:58 PM - INFO - 26, 0.302028, 0.809996, 0.528896, 0.506445, 0.675167
03-12-2018 12:12:22 PM - INFO - 27, 0.304334, 0.809133, 0.52648, 0.517874, 0.670167
03-12-2018 12:12:44 PM - INFO - 28, 0.304721, 0.808449, 0.539276, 0.519144, 0.671833
03-12-2018 12:13:07 PM - INFO - 29, 0.303465, 0.808292, 0.537774, 0.517874, 0.6735
03-12-2018 12:13:31 PM - INFO - 30, 0.303847, 0.806496, 0.548031, 0.517874, 0.672667
03-12-2018 12:13:53 PM - INFO - 31, 0.300556, 0.811383, 0.537705, 0.515697, 0.665583
03-12-2018 12:14:15 PM - INFO - 32, 0.30116, 0.806935, 0.565702, 0.522445, 0.676
03-12-2018 12:14:38 PM - INFO - 33, 0.300165, 0.80485, 0.56647, 0.522445, 0.676
03-12-2018 12:15:02 PM - INFO - 34, 0.301809, 0.809273, 0.56522, 0.52089, 0.675583
03-12-2018 12:15:23 PM - INFO - 35, 0.299017, 0.809423, 0.545545, 0.52379, 0.676833
03-12-2018 12:15:47 PM - INFO - 36, 0.299485, 0.809017, 0.553475, 0.52743, 0.684333
03-12-2018 12:16:10 PM - INFO - 37, 0.294701, 0.812733, 0.558852, 0.524076, 0.679167
03-12-2018 12:16:31 PM - INFO - 38, 0.296736, 0.807357, 0.551804, 0.525219, 0.676833
03-12-2018 12:16:54 PM - INFO - 39, 0.293917, 0.808073, 0.576694, 0.532203, 0.686833
03-12-2018 12:17:18 PM - INFO - 40, 0.295813, 0.810636, 0.565803, 0.526287, 0.683083
03-12-2018 12:17:42 PM - INFO - 41, 0.294732, 0.811197, 0.575498, 0.528742, 0.67975
03-12-2018 12:18:02 PM - INFO - 42, 0.293557, 0.807096, 0.564728, 0.525144, 0.680583
03-12-2018 12:18:26 PM - INFO - 43, 0.292489, 0.8118, 0.582364, 0.530373, 0.68225
03-12-2018 12:18:50 PM - INFO - 44, 0.292833, 0.811465, 0.587727, 0.526096, 0.679583
03-12-2018 12:19:10 PM - INFO - 45, 0.293492, 0.809832, 0.572699, 0.527885, 0.67875
03-12-2018 12:19:34 PM - INFO - 46, 0.292099, 0.81081, 0.589199, 0.527684, 0.68375
03-12-2018 12:19:58 PM - INFO - 47, 0.290995, 0.81067, 0.588591, 0.532869, 0.687667
03-12-2018 12:20:22 PM - INFO - 48, 0.291909, 0.81214, 0.587622, 0.532119, 0.688083
03-12-2018 12:20:42 PM - INFO - 49, 0.29215, 0.812449, 0.588291, 0.530012, 0.68475
03-12-2018 12:21:04 PM - INFO - 50, 0.294046, 0.808232, 0.574361, 0.527885, 0.679583
03-12-2018 12:21:28 PM - INFO - 51, 0.289071, 0.810352, 0.586105, 0.522785, 0.690167
03-12-2018 12:21:50 PM - INFO - 52, 0.289308, 0.811393, 0.565358, 0.513715, 0.681
03-12-2018 12:22:12 PM - INFO - 53, 0.294008, 0.815438, 0.59192, 0.523684, 0.682917
03-12-2018 12:22:36 PM - INFO - 54, 0.287769, 0.812678, 0.588399, 0.531441, 0.686
03-12-2018 12:22:59 PM - INFO - 55, 0.290253, 0.811701, 0.585966, 0.530584, 0.683333
03-12-2018 12:23:20 PM - INFO - 56, 0.290195, 0.812269, 0.586654, 0.528826, 0.684333
03-12-2018 12:23:44 PM - INFO - 57, 0.291004, 0.812721, 0.593548, 0.528668, 0.68725
03-12-2018 12:24:07 PM - INFO - 58, 0.29012, 0.813998, 0.585789, 0.527885, 0.682083
03-12-2018 12:24:30 PM - INFO - 59, 0.291464, 0.808573, 0.576621, 0.528668, 0.67975
03-12-2018 12:24:52 PM - INFO - 60, 0.288184, 0.812051, 0.5914, 0.529314, 0.69125
03-12-2018 12:25:14 PM - INFO - 61, 0.290917, 0.813694, 0.58694, 0.530255, 0.686833
03-12-2018 12:25:37 PM - INFO - 62, 0.28879, 0.814547, 0.58449, 0.531928, 0.6875
03-12-2018 12:25:57 PM - INFO - 63, 0.288426, 0.812183, 0.590519, 0.529155, 0.69
03-12-2018 12:26:21 PM - INFO - 64, 0.289713, 0.812808, 0.592635, 0.527525, 0.68625
03-12-2018 12:26:44 PM - INFO - 65, 0.28696, 0.813506, 0.597392, 0.530298, 0.688917
03-12-2018 12:27:07 PM - INFO - 66, 0.289833, 0.812864, 0.591989, 0.528668, 0.688083
03-12-2018 12:27:28 PM - INFO - 67, 0.28912, 0.81489, 0.578826, 0.526382, 0.682083
03-12-2018 12:27:52 PM - INFO - 68, 0.287265, 0.816614, 0.614233, 0.529647, 0.68625
03-12-2018 12:28:17 PM - INFO - 69, 0.287521, 0.810965, 0.590777, 0.530953, 0.686667
03-12-2018 12:28:37 PM - INFO - 70, 0.286067, 0.816011, 0.591231, 0.532135, 0.685583
03-12-2018 12:29:00 PM - INFO - 71, 0.285267, 0.818809, 0.614571, 0.533479, 0.69225
03-12-2018 12:29:24 PM - INFO - 72, 0.285274, 0.814455, 0.611987, 0.536706, 0.688333
03-12-2018 12:29:47 PM - INFO - 73, 0.285723, 0.816084, 0.602373, 0.535362, 0.687167
03-12-2018 12:30:08 PM - INFO - 74, 0.286047, 0.816074, 0.609746, 0.532949, 0.68625
03-12-2018 12:30:32 PM - INFO - 75, 0.286381, 0.813788, 0.615914, 0.538293, 0.6935
03-12-2018 12:30:56 PM - INFO - 76, 0.2842, 0.813187, 0.60959, 0.537067, 0.690833
03-12-2018 12:31:18 PM - INFO - 77, 0.283406, 0.818053, 0.613527, 0.536865, 0.69625
03-12-2018 12:31:42 PM - INFO - 78, 0.283608, 0.813319, 0.616635, 0.541722, 0.693333
03-12-2018 12:32:06 PM - INFO - 79, 0.285205, 0.812251, 0.614084, 0.534706, 0.697917
03-12-2018 12:32:29 PM - INFO - 80, 0.286185, 0.814454, 0.588577, 0.53752, 0.683833
03-12-2018 12:32:51 PM - INFO - 81, 0.283244, 0.813267, 0.619087, 0.542706, 0.694583
03-12-2018 12:33:14 PM - INFO - 82, 0.283287, 0.814319, 0.614528, 0.532135, 0.690417
03-12-2018 12:33:38 PM - INFO - 83, 0.283805, 0.816693, 0.590952, 0.535722, 0.687583
03-12-2018 12:34:02 PM - INFO - 84, 0.285667, 0.813434, 0.608915, 0.533563, 0.688333
03-12-2018 12:34:24 PM - INFO - 85, 0.282086, 0.817663, 0.609703, 0.537278, 0.695583
03-12-2018 12:34:47 PM - INFO - 86, 0.283425, 0.815, 0.612717, 0.521647, 0.685417
03-12-2018 12:35:10 PM - INFO - 87, 0.282185, 0.81568, 0.614571, 0.532336, 0.689583
03-12-2018 12:35:30 PM - INFO - 88, 0.280311, 0.817669, 0.611843, 0.542051, 0.69475
03-12-2018 12:35:53 PM - INFO - 89, 0.286972, 0.814285, 0.613167, 0.534293, 0.69
03-12-2018 12:36:17 PM - INFO - 90, 0.281979, 0.815851, 0.610195, 0.536051, 0.691
03-12-2018 12:36:41 PM - INFO - 91, 0.279924, 0.816325, 0.615002, 0.533765, 0.695417
03-12-2018 12:37:02 PM - INFO - 92, 0.28172, 0.813339, 0.613365, 0.536992, 0.689583
03-12-2018 12:37:26 PM - INFO - 93, 0.281627, 0.813892, 0.609197, 0.533765, 0.693333
03-12-2018 12:37:49 PM - INFO - 94, 0.281469, 0.816207, 0.610045, 0.534908, 0.691667
03-12-2018 12:38:11 PM - INFO - 95, 0.281601, 0.813853, 0.588997, 0.530336, 0.694333
03-12-2018 12:38:29 PM - INFO - 96, 0.281872, 0.814586, 0.61246, 0.534706, 0.691417
03-12-2018 12:38:47 PM - INFO - 97, 0.280429, 0.813049, 0.613532, 0.534908, 0.694583
03-12-2018 12:39:05 PM - INFO - 98, 0.280984, 0.817357, 0.61231, 0.533563, 0.690417
03-12-2018 12:39:23 PM - INFO - 99, 0.283465, 0.816546, 0.604929, 0.532135, 0.688
03-12-2018 12:39:40 PM - INFO - 100, 0.282595, 0.81656, 0.604588, 0.534135, 0.684667
03-12-2018 12:39:58 PM - INFO - 101, 0.281764, 0.814216, 0.600278, 0.536706, 0.68675
03-12-2018 12:40:16 PM - INFO - 102, 0.279727, 0.816016, 0.604236, 0.541193, 0.694667
03-12-2018 12:40:33 PM - INFO - 103, 0.280313, 0.81674, 0.61375, 0.533563, 0.69125
03-12-2018 12:40:51 PM - INFO - 104, 0.279669, 0.814394, 0.603433, 0.538336, 0.695917
03-12-2018 12:41:09 PM - INFO - 105, 0.283881, 0.818041, 0.625285, 0.543849, 0.69475
03-12-2018 12:41:26 PM - INFO - 106, 0.282213, 0.815385, 0.603249, 0.533278, 0.693833
03-12-2018 12:41:44 PM - INFO - 107, 0.282358, 0.815464, 0.612593, 0.54042, 0.69475
03-12-2018 12:42:02 PM - INFO - 108, 0.279277, 0.815824, 0.607829, 0.539153, 0.70425
03-12-2018 12:42:20 PM - INFO - 109, 0.281447, 0.814158, 0.614948, 0.532135, 0.68625
03-12-2018 12:42:38 PM - INFO - 110, 0.281185, 0.817954, 0.625436, 0.541563, 0.692917
03-12-2018 12:42:55 PM - INFO - 111, 0.279569, 0.816345, 0.603333, 0.53242, 0.6905
03-12-2018 12:43:12 PM - INFO - 112, 0.282616, 0.813805, 0.600665, 0.538135, 0.690917
03-12-2018 12:43:31 PM - INFO - 113, 0.28063, 0.815132, 0.60036, 0.533563, 0.688833
03-12-2018 12:43:49 PM - INFO - 114, 0.281419, 0.81692, 0.604184, 0.535362, 0.688
03-12-2018 12:44:07 PM - INFO - 115, 0.281305, 0.817291, 0.61532, 0.532135, 0.689583
03-12-2018 12:44:24 PM - INFO - 116, 0.28147, 0.813845, 0.598053, 0.538135, 0.690917
03-12-2018 12:44:41 PM - INFO - 117, 0.281692, 0.814461, 0.603668, 0.536706, 0.688
03-12-2018 12:44:59 PM - INFO - 118, 0.27879, 0.814813, 0.602322, 0.533563, 0.6905
03-12-2018 12:45:17 PM - INFO - 119, 0.278305, 0.81853, 0.602576, 0.53842, 0.692167
03-12-2018 12:45:35 PM - INFO - 120, 0.279527, 0.817877, 0.612909, 0.533563, 0.690417
03-12-2018 12:45:52 PM - INFO - 121, 0.280165, 0.817508, 0.603698, 0.532135, 0.688
03-12-2018 12:46:10 PM - INFO - 122, 0.27972, 0.818264, 0.601695, 0.53242, 0.688
03-12-2018 12:46:28 PM - INFO - 123, 0.279086, 0.817425, 0.612161, 0.533563, 0.689583
03-12-2018 12:46:46 PM - INFO - 124, 0.278984, 0.817177, 0.602598, 0.533563, 0.688833
03-12-2018 12:47:04 PM - INFO - 125, 0.28145, 0.815702, 0.602529, 0.535563, 0.688417
03-12-2018 12:47:21 PM - INFO - 126, 0.278006, 0.816926, 0.604616, 0.539479, 0.696333
03-12-2018 12:47:39 PM - INFO - 127, 0.281318, 0.816934, 0.597444, 0.536865, 0.685917
03-12-2018 12:47:57 PM - INFO - 128, 0.279371, 0.815583, 0.608431, 0.538135, 0.698417
03-12-2018 12:48:14 PM - INFO - 129, 0.280544, 0.818598, 0.626454, 0.542706, 0.69875
03-12-2018 12:48:32 PM - INFO - 130, 0.278333, 0.820238, 0.589049, 0.522135, 0.689167
03-12-2018 12:48:50 PM - INFO - 131, 0.279211, 0.820925, 0.607476, 0.533563, 0.685833
03-12-2018 12:49:08 PM - INFO - 132, 0.281109, 0.821813, 0.597486, 0.540622, 0.6905
03-12-2018 12:49:26 PM - INFO - 133, 0.277685, 0.819322, 0.619279, 0.546992, 0.698
03-12-2018 12:49:44 PM - INFO - 134, 0.278648, 0.821504, 0.6127, 0.529193, 0.697083
03-12-2018 12:50:01 PM - INFO - 135, 0.281861, 0.819499, 0.613415, 0.525479, 0.695583
03-12-2018 12:50:19 PM - INFO - 136, 0.278117, 0.820729, 0.613571, 0.526706, 0.687083
03-12-2018 12:50:36 PM - INFO - 137, 0.278095, 0.817752, 0.621071, 0.540622, 0.70125
03-12-2018 12:50:53 PM - INFO - 138, 0.280679, 0.822311, 0.604708, 0.543849, 0.693833
03-12-2018 12:51:11 PM - INFO - 139, 0.280055, 0.819222, 0.605368, 0.548336, 0.696333
03-12-2018 12:51:29 PM - INFO - 140, 0.276756, 0.818909, 0.607263, 0.535638, 0.692583
03-12-2018 12:51:47 PM - INFO - 141, 0.278286, 0.818996, 0.627404, 0.549765, 0.697917
03-12-2018 12:52:05 PM - INFO - 142, 0.277595, 0.819429, 0.607974, 0.540622, 0.699667
03-12-2018 12:52:22 PM - INFO - 143, 0.27624, 0.81936, 0.618641, 0.538135, 0.69375
03-12-2018 12:52:40 PM - INFO - 144, 0.27764, 0.823425, 0.609482, 0.540622, 0.693333
03-12-2018 12:52:58 PM - INFO - 145, 0.277415, 0.820327, 0.593428, 0.523479, 0.692083
03-12-2018 12:53:16 PM - INFO - 146, 0.277988, 0.817843, 0.612282, 0.536252, 0.69625
03-12-2018 12:53:33 PM - INFO - 147, 0.279018, 0.819779, 0.602971, 0.542495, 0.693833
03-12-2018 12:53:52 PM - INFO - 148, 0.277909, 0.820593, 0.616865, 0.543924, 0.702083
03-12-2018 12:54:09 PM - INFO - 149, 0.276412, 0.818239, 0.616429, 0.538051, 0.701333
03-12-2018 12:54:27 PM - INFO - 150, 0.275595, 0.821313, 0.602541, 0.545479, 0.69425
03-12-2018 12:54:45 PM - INFO - 151, 0.277841, 0.820274, 0.613367, 0.549765, 0.696333
03-12-2018 12:55:03 PM - INFO - 152, 0.275786, 0.821947, 0.647626, 0.551557, 0.704583
03-12-2018 12:55:20 PM - INFO - 153, 0.275662, 0.822935, 0.630891, 0.549765, 0.698333
03-12-2018 12:55:38 PM - INFO - 154, 0.27622, 0.819335, 0.62542, 0.543967, 0.704583
03-12-2018 12:55:57 PM - INFO - 155, 0.273376, 0.819557, 0.62481, 0.549967, 0.708833
03-12-2018 12:56:15 PM - INFO - 156, 0.274585, 0.820306, 0.606981, 0.533479, 0.69675
03-12-2018 12:56:33 PM - INFO - 157, 0.274616, 0.820822, 0.605858, 0.546538, 0.69925
03-12-2018 12:56:51 PM - INFO - 158, 0.274565, 0.822087, 0.592551, 0.518908, 0.69625
03-12-2018 12:57:09 PM - INFO - 159, 0.276837, 0.81838, 0.612144, 0.553681, 0.699167
03-12-2018 12:57:27 PM - INFO - 160, 0.277806, 0.822743, 0.589239, 0.536336, 0.700417
03-12-2018 12:57:45 PM - INFO - 161, 0.274925, 0.823079, 0.640774, 0.558986, 0.707167
03-12-2018 12:58:03 PM - INFO - 162, 0.273109, 0.821232, 0.620084, 0.546252, 0.701667
03-12-2018 12:58:21 PM - INFO - 163, 0.276436, 0.824344, 0.652823, 0.54907, 0.700833
03-12-2018 12:58:38 PM - INFO - 164, 0.275299, 0.820926, 0.618968, 0.543765, 0.6925
03-12-2018 12:58:57 PM - INFO - 165, 0.273451, 0.821527, 0.623257, 0.549681, 0.703333
03-12-2018 12:59:14 PM - INFO - 166, 0.277851, 0.820391, 0.620449, 0.549479, 0.705417
03-12-2018 12:59:32 PM - INFO - 167, 0.273992, 0.82238, 0.623476, 0.546051, 0.7025
03-12-2018 12:59:50 PM - INFO - 168, 0.272269, 0.823325, 0.611202, 0.552252, 0.705083
03-12-2018 01:00:09 PM - INFO - 169, 0.275932, 0.821751, 0.646876, 0.556135, 0.705083
03-12-2018 01:00:27 PM - INFO - 170, 0.271886, 0.823897, 0.608971, 0.547681, 0.703417
03-12-2018 01:00:45 PM - INFO - 171, 0.275653, 0.820536, 0.61575, 0.547395, 0.70625
03-12-2018 01:01:03 PM - INFO - 172, 0.274197, 0.821109, 0.629243, 0.551967, 0.705833
03-12-2018 01:01:20 PM - INFO - 173, 0.272738, 0.821392, 0.634056, 0.556824, 0.710417
03-12-2018 01:01:38 PM - INFO - 174, 0.275657, 0.823224, 0.612078, 0.546908, 0.702083
03-12-2018 01:01:57 PM - INFO - 175, 0.274024, 0.82118, 0.657287, 0.559765, 0.71
03-12-2018 01:02:15 PM - INFO - 176, 0.27269, 0.822771, 0.653267, 0.554129, 0.712083
03-12-2018 01:02:33 PM - INFO - 177, 0.27178, 0.822945, 0.638903, 0.54433, 0.705417
03-12-2018 01:02:51 PM - INFO - 178, 0.275596, 0.822817, 0.642429, 0.551641, 0.703833
03-12-2018 01:03:09 PM - INFO - 179, 0.273068, 0.819683, 0.611578, 0.550824, 0.705083
03-12-2018 01:03:27 PM - INFO - 180, 0.276102, 0.821711, 0.632719, 0.552908, 0.70875
03-12-2018 01:03:45 PM - INFO - 181, 0.270441, 0.826576, 0.624015, 0.550908, 0.71
03-12-2018 01:04:03 PM - INFO - 182, 0.273036, 0.826505, 0.618683, 0.540622, 0.702083
03-12-2018 01:04:21 PM - INFO - 183, 0.273208, 0.822878, 0.645286, 0.55233, 0.712083
03-12-2018 01:04:39 PM - INFO - 184, 0.273534, 0.823479, 0.634456, 0.555479, 0.707917
03-12-2018 01:04:57 PM - INFO - 185, 0.272024, 0.820456, 0.633651, 0.559395, 0.715417
03-12-2018 01:05:15 PM - INFO - 186, 0.274236, 0.822364, 0.64385, 0.549557, 0.704167
03-12-2018 01:05:33 PM - INFO - 187, 0.274522, 0.821763, 0.642736, 0.5527, 0.7025
03-12-2018 01:05:51 PM - INFO - 188, 0.274359, 0.824227, 0.628174, 0.546129, 0.698833
03-12-2018 01:06:09 PM - INFO - 189, 0.274877, 0.824686, 0.648777, 0.551557, 0.700417
03-12-2018 01:06:26 PM - INFO - 190, 0.27359, 0.825011, 0.65338, 0.548414, 0.703333
03-12-2018 01:06:44 PM - INFO - 191, 0.273435, 0.827317, 0.652941, 0.549473, 0.705833
03-12-2018 01:07:02 PM - INFO - 192, 0.273438, 0.824366, 0.654718, 0.5567, 0.709583
03-12-2018 01:07:20 PM - INFO - 193, 0.272859, 0.825043, 0.653803, 0.559843, 0.71
03-12-2018 01:07:38 PM - INFO - *** Earlystopping! ***
03-12-2018 01:07:38 PM - INFO - [ Saved model: best_resnet18_imgsize64_batch32_freeze.h5 ] 
03-12-2018 01:07:38 PM - INFO - [ Results: [0.27044] 0.8265759936611079 0.6240153143866775 0.5509077710829149 0.7099999999999999 ]

03-12-2018 01:07:38 PM - INFO -  --- Type: UNFREEZE --- 
03-12-2018 01:07:38 PM - INFO - epoch, val_loss, f2, average_precision, average_recall, hamming_score
03-12-2018 01:08:01 PM - INFO - 0, 0.244703, 0.844565, 0.783328, 0.625612, 0.7455
03-12-2018 01:08:24 PM - INFO - 1, 0.233623, 0.851915, 0.794079, 0.723188, 0.7725
03-12-2018 01:08:47 PM - INFO - 2, 0.2321, 0.84589, 0.812478, 0.711843, 0.778833
03-12-2018 01:09:10 PM - INFO - 3, 0.23977, 0.84431, 0.785175, 0.698039, 0.749667
03-12-2018 01:09:34 PM - INFO - 4, 0.21765, 0.862595, 0.803191, 0.741303, 0.787417
03-12-2018 01:09:57 PM - INFO - 5, 0.222997, 0.868851, 0.830014, 0.752299, 0.78
03-12-2018 01:10:20 PM - INFO - 6, 0.220226, 0.869373, 0.819659, 0.755624, 0.783667
03-12-2018 01:10:44 PM - INFO - 7, 0.244083, 0.857925, 0.786503, 0.735703, 0.777417
03-12-2018 01:11:07 PM - INFO - 8, 0.231672, 0.862945, 0.817552, 0.782608, 0.794583
03-12-2018 01:11:29 PM - INFO - 9, 0.23395, 0.867009, 0.820177, 0.773081, 0.79725
03-12-2018 01:11:52 PM - INFO - 10, 0.232377, 0.861049, 0.828768, 0.764238, 0.797583
03-12-2018 01:12:16 PM - INFO - 11, 0.237609, 0.863604, 0.835967, 0.768428, 0.8055
03-12-2018 01:12:38 PM - INFO - 12, 0.240367, 0.864362, 0.825692, 0.759823, 0.79175
03-12-2018 01:13:01 PM - INFO - 13, 0.233688, 0.87305, 0.839983, 0.767381, 0.807917
03-12-2018 01:13:24 PM - INFO - 14, 0.239291, 0.868715, 0.84215, 0.763243, 0.803333
03-12-2018 01:13:47 PM - INFO - 15, 0.256242, 0.867715, 0.79907, 0.762523, 0.777667
03-12-2018 01:14:10 PM - INFO - 16, 0.27474, 0.855671, 0.786463, 0.773212, 0.783667
03-12-2018 01:14:34 PM - INFO - *** Earlystopping! ***
03-12-2018 01:14:34 PM - INFO - [ Saved model: best_resnet18_imgsize64_batch32_unfreeze.h5 ]
03-12-2018 01:14:34 PM - INFO - [ Results: [0.21765] 0.8625952345681195 0.8031912873602391 0.7413029301034609 0.7874166666666667 ]

03-12-2018 01:14:34 PM - INFO -  --- Batch: 32 | Img size: 128 --- 
 
03-12-2018 01:14:34 PM - INFO -  --- Type: FREEZE --- 
03-12-2018 01:14:34 PM - INFO - epoch, val_loss, f2, average_precision, average_recall, hamming_score
03-12-2018 01:14:55 PM - INFO - 0, 0.357383, 0.792133, 0.669251, 0.529511, 0.663167
03-12-2018 01:15:16 PM - INFO - 1, 0.310262, 0.81068, 0.680684, 0.546213, 0.687833
03-12-2018 01:15:37 PM - INFO - 2, 0.310733, 0.812225, 0.709454, 0.571713, 0.695083
03-12-2018 01:15:58 PM - INFO - 3, 0.295601, 0.824203, 0.705195, 0.58113, 0.700917
03-12-2018 01:16:20 PM - INFO - 4, 0.287216, 0.829094, 0.725679, 0.608677, 0.7195
03-12-2018 01:16:42 PM - INFO - 5, 0.286707, 0.827511, 0.744109, 0.587542, 0.708917
03-12-2018 01:17:03 PM - INFO - 6, 0.284711, 0.829159, 0.729263, 0.587828, 0.70825
03-12-2018 01:17:25 PM - INFO - 7, 0.276992, 0.832295, 0.731763, 0.625788, 0.72725
03-12-2018 01:17:46 PM - INFO - 8, 0.275262, 0.835672, 0.763719, 0.628613, 0.73225
03-12-2018 01:18:08 PM - INFO - 9, 0.271869, 0.836917, 0.762939, 0.622899, 0.730583
03-12-2018 01:18:29 PM - INFO - 10, 0.267006, 0.836683, 0.748599, 0.624328, 0.731417
03-12-2018 01:18:50 PM - INFO - 11, 0.267717, 0.837684, 0.758757, 0.627387, 0.733917
03-12-2018 01:19:12 PM - INFO - 12, 0.266317, 0.837307, 0.751904, 0.632656, 0.741417
03-12-2018 01:19:34 PM - INFO - 13, 0.267452, 0.836462, 0.748524, 0.621312, 0.735583
03-12-2018 01:19:54 PM - INFO - 14, 0.267458, 0.838746, 0.762603, 0.633471, 0.736417
03-12-2018 01:20:16 PM - INFO - 15, 0.267704, 0.836411, 0.738926, 0.618205, 0.723917
03-12-2018 01:20:37 PM - INFO - 16, 0.267422, 0.83263, 0.749305, 0.620121, 0.723083
03-12-2018 01:20:59 PM - INFO - 17, 0.26128, 0.837071, 0.744848, 0.638363, 0.750167
03-12-2018 01:21:20 PM - INFO - 18, 0.262426, 0.834576, 0.796312, 0.658164, 0.74225
03-12-2018 01:21:41 PM - INFO - 19, 0.260138, 0.839396, 0.777251, 0.658575, 0.751833
03-12-2018 01:22:03 PM - INFO - 20, 0.256712, 0.835317, 0.768744, 0.657517, 0.746
03-12-2018 01:22:25 PM - INFO - 21, 0.256548, 0.838712, 0.770208, 0.657402, 0.749333
03-12-2018 01:22:47 PM - INFO - 22, 0.257799, 0.837258, 0.79317, 0.671122, 0.753917
03-12-2018 01:23:08 PM - INFO - 23, 0.256095, 0.837686, 0.767765, 0.661038, 0.751417
