,accuracy,clf,f1,fit_time,fold,precision,recall,recall_macro,roc_auc,score_time
33,0.7064220183486238,GaussianNB,0.7117117117117118,0.08055925369262695,3,0.6475409836065574,0.79,0.7127966101694916,0.7054237288135594,0.02684473991394043
34,0.6359447004608295,GaussianNB,0.6550218340611353,0.08262920379638672,4,0.5769230769230769,0.7575757575757576,0.6457370313302517,0.6605461393596986,0.026084423065185547
35,0.6359447004608295,GaussianNB,0.6488888888888888,0.08044862747192383,5,0.5793650793650794,0.7373737373737373,0.644110597500428,0.6634137990070195,0.02606821060180664
36,0.6497695852534562,GaussianNB,0.6481481481481481,0.08121442794799805,6,0.5982905982905983,0.7070707070707071,0.6543828111624721,0.6723163841807909,0.02623772621154785
37,0.6267281105990783,GaussianNB,0.6553191489361702,0.08263778686523438,7,0.5661764705882353,0.7777777777777778,0.6388888888888888,0.6437253894881013,0.02641153335571289
38,0.6129032258064516,GaussianNB,0.6146788990825689,0.08368611335754395,8,0.5630252100840336,0.6767676767676768,0.6180448553329909,0.6361068310220852,0.026684284210205078
39,0.6820276497695853,GaussianNB,0.6790697674418604,0.0816965103149414,9,0.6293103448275862,0.7373737373737373,0.6864834788563602,0.7064714946070879,0.02658987045288086
40,0.5688073394495413,QuadraticDisciminantAnalysis,0.4946236559139785,1.566190481185913,0,0.5348837209302325,0.46,0.5605084745762712,0.5683050847457627,0.3189201354980469
41,0.4908256880733945,QuadraticDisciminantAnalysis,0.39999999999999997,1.5640008449554443,1,0.43529411764705883,0.37,0.4816101694915254,0.4910169491525424,0.3188958168029785
42,0.5045871559633027,QuadraticDisciminantAnalysis,0.38636363636363635,1.5993945598602295,2,0.4473684210526316,0.34,0.4920338983050847,0.5436440677966101,0.31318163871765137
43,0.4908256880733945,QuadraticDisciminantAnalysis,0.3657142857142857,1.773758888244629,3,0.4266666666666667,0.32,0.4777966101694915,0.5086440677966101,0.32320666313171387
44,0.48847926267281105,QuadraticDisciminantAnalysis,0.39999999999999997,1.7813069820404053,4,0.43023255813953487,0.37373737373737376,0.47924156822461905,0.490070193460024,0.3295578956604004
45,0.5529953917050692,QuadraticDisciminantAnalysis,0.4581005586592179,1.6989834308624268,5,0.5125,0.41414141414141414,0.5418164697825715,0.586200992980654,0.33431053161621094
46,0.4976958525345622,QuadraticDisciminantAnalysis,0.43523316062176165,1.805680751800537,6,0.44680851063829785,0.42424242424242425,0.4917822290703646,0.5198596130799521,0.325244665145874
47,0.5345622119815668,QuadraticDisciminantAnalysis,0.44808743169398907,1.8224518299102783,7,0.4880952380952381,0.41414141414141414,0.5248673172401985,0.5275637733264852,0.3381366729736328
48,0.5483870967741935,QuadraticDisciminantAnalysis,0.4096385542168675,1.829455852508545,8,0.5074626865671642,0.3434343434343434,0.5318866632425954,0.5558979626776236,0.3393130302429199
49,0.5023041474654378,QuadraticDisciminantAnalysis,0.4065934065934066,1.674128532409668,9,0.4457831325301205,0.37373737373737376,0.4919534326313988,0.45146379044684126,0.3233027458190918
